adm_139475	Hof
object_283885	Stadtsteinach
object_374516	Münchberg
object_386983	Bamberg I
object_386994	Berneck
adm_139473	Coburg
adm_139463	Coburg
adm_139477	Kulmbach
adm_139761	Augsburg
adm_139776	Lindau (Bodensee)
adm_139774	Günzburg
adm_139780	Oberallgäu
adm_139772	Augsburg
object_375720	Kempten (Allgäu)
object_375725	Sonthofen
object_283989	Neuburg an der Donau
object_397824	Marktoberdorf
object_884413	Oberdorf
object_884414	Zusmarshausen
object_884415	Schwabmünchen
object_306530	Dillingen an der Donau
object_306398	Donauwörth
object_884408	Füssen
object_397592	Kaufbeuren
object_884410	Krumbach
object_884412	Mindelheim
object_884409	Illertissen
object_884411	Memmingen
object_306404	Nördlingen
object_306536	Wertingen
object_379453	Reicheneck
object_268097	Grafenwöhr Truppenübungsplatz
adm_139374	Neustadt an der Waldnaab
adm_139371	Amberg-Sulzbach
adm_139377	Tirschenreuth
adm_139372	Cham
object_283988	Roding
adm_139376	Schwandorf
adm_139375	Regensburg
adm_139373	Neumarkt in der Oberpfalz
object_386984	Beilngries
object_386982	Amberg
object_397589	Riedenburg
object_398908	Parsberg
object_1049781	Eschenbach in der Oberpfalz
object_386997	Burglengenfeld
adm_139562	Erlangen
adm_139564	Nürnberg
adm_139563	Fürth
adm_139573	Fürth
adm_139574	Nürnberger Land
adm_139572	Erlangen-Höchstadt
adm_139577	Weißenburg-Gunzenhausen
adm_139575	Neustadt a. d. Aisch
adm_139576	Roth
object_218055	Gunzenhausen
object_218051	Dinkelsbühl
object_218052	Feuchtwangen
object_218053	Rothenburg o.d. Tauber
object_218056	Weißenburg
object_217911	Scheinfeld
object_218054	Uffenheim
adm_139571	Ansbach
object_397854	Hilpoltstein
adm_139662	Schweinfurt
adm_139678	Schweinfurt
adm_139672	Bad Kissingen
adm_139672	Kissingen
adm_139673	Bad Neustadt
adm_139675	Kitzingen
adm_139679	Würzburg
object_275019	Königshofen
object_221044	Lohr am Main
object_218057	Gerolzhofen
object_275021	Mellrichstadt
object_215669	Ochsenfurt
object_217763	Alzenau
adm_139671	Aschaffenburg
adm_139676	Miltenberg
object_884458	Miltenberg
object_1049782	Hammelburg
object_386996	Brückenau
object_218058	Marktheidenfeld
object_280013	Rockenhausen
object_280029	Dürkheim
object_280007	Ludwigshafen am Rhein
object_268802	Bergzabern
object_279989	Kirchheimbolanden
object_280008	Neustadt (Haardt)
object_280008	Neustadt an der Haardt
adm_137334	Germersheim
adm_137311	Frankenthal
adm_137336	Kusel
adm_137336	Cusel
adm_137335	Kaiserslautern
adm_137318	Speyer
object_280022	Zweibrücken
adm_137313	Landau in der Pfalz
object_1190682	Überlingen
object_306585	Stockach
object_320449	Konstanz
object_320450	Meßkirch
object_320448	Engen
object_391260	Radolfzell
object_320451	Pfullendorf
object_320457	Bonndorf
object_320456	Villingen
object_320459	St. Blasien
object_320470	Schönau
object_320466	Staufen
object_320455	Triberg
object_320467	Waldkirch
object_391262	Kenzingen
object_320461	Breisach
object_391261	Jestetten
object_320469	Müllheim
object_1087538	Waldshut
object_320471	Schopfheim
object_320468	Lörrach
object_320458	Säckingen
object_320487	Schwetzingen
object_320488	Weinheim
object_810778	Gochsheim
object_320489	Eppingen
object_307515	Kislau
object_320498	Mosbach
object_320497	Eberbach
object_391265	Walldürn
object_320499	Wertheim
object_320482	Durlach
object_320483	Ettlingen
object_809982	Offenburg Stadt und Landamt I
object_320474	Oberkirch
object_320476	Achern
object_320478	Bühl
object_320472	Kork
object_320472	Kehl
object_320477	Baden
object_320437	Konstanz
object_320438	Villingen
object_320439	Waldshut
object_320454	Donaueschingen
object_320440	Freiburg
object_320441	Lörrach
object_320442	Offenburg
object_320465	Neustadt
object_293605	Wolfach
object_320475	Offenburg
adm_138311	Freiburg
object_320473	Lahr
object_320444	Karlsruhe
object_320443	Baden
adm_138212	Karlsruhe
object_320485	Pforzheim
adm_138216	Rastatt
object_1089598	Bruchsal
object_320445	Mannheim
object_320446	Heidelberg
object_320447	Mosbach
object_320486	Mannheim
object_320496	Buchen
object_320491	Sinsheim
object_320495	Tauberbischofsheim
object_320490	Heidelberg
object_320492	Wiesloch
object_391264	Gernsbach
object_391263	Gengenbach
object_320493	Adelsheim
object_320530	Königsee
object_320531	Rudolstadt
object_398679	Gotha
object_398681	Waltershausen
object_1143561	Amt Georgenthal
object_1143602	Amt Camburg
object_1143575	Amt Schwarzwald
object_398680	Ohrdruf
object_1023727	Albrechtsdorf
object_1023728	Benau
object_1023729	Bohrau
object_1023730	Brestau
object_1023731	Christianstadt
object_1023732	Datten
object_1023733	Dolzig
object_1023734	Domäne Triebel
object_1023735	Eulo
object_1023736	Forstbezirk Christianstadt
object_1023737	Gablenz
object_1023738	Gassen
object_1023739	Gersdorf
object_1023740	Groß Kölzig
object_1023741	Groß Särchen
object_1023742	Groß Teuplitz
object_1023743	Teuplitz
object_1023744	Haasel
object_1023745	Jämlitz
object_1023746	Kemnitz
object_1023747	Koyne
object_1023748	Kunzendorf
object_1023749	Laubnitz
object_1023750	Leuthen
object_1023751	Linderode
object_1023752	Niewerle
object_1023753	Nißmenau
object_1023754	Noßdorf
object_1023755	Ober Ullersdorf
object_1023756	Pförten
object_1023757	Preschen
object_1023758	Reinswalde
object_1023759	Rißmenau
object_1023760	Sablath
object_1023761	Schloßgebiet Sorau
object_1023762	Schönwalde
object_1023763	Simmersdorf
object_1023764	Sorau
object_1023765	Tauchel
object_1023766	Triebel
object_1023767	Tzschecheln
object_1023768	Weissagk
object_1023769	Wellersdorf
object_1023877	Seifersdorf
object_1023878	Tschernitz
object_1023879	Döbern
adm_144043	Oschatz
adm_144052	Torgau
adm_144374	Delitzsch
adm_144021	Döbeln
adm_144030	Grimma
adm_144048	Rochlitz
object_1282742	Briesen
object_1282743	Burg
object_1282744	Drachhausen
object_1282745	Eichow
object_1282746	Gosda
object_1282747	Gulben
object_1282748	Hänchen
object_1282749	Jänschwalde
object_1282750	Kahren
object_1282751	Klein Döbbern
object_1282752	Kolkwitz
object_1282753	Komptendorf
object_1282754	Kottbus
object_1282755	Krieschow
object_1282756	Laubsdorf
object_1282757	Ottendorf
object_1282758	Peitz
object_1282759	Sandow
object_1282760	Schlichow
object_1282761	Schmellwitz
object_1282762	Schmogrow
object_1282763	Sergen
object_1282764	Sielow
object_1282765	Ströbitz
object_1282766	Tauer
object_1282767	Trebendorf
object_1282768	Werben
object_1282769	Wintdorf
object_1282770	Branitz
adm_144039	Marienberg
adm_144024	Flöha
adm_144028	Glauchau
adm_144025	Freiberg
adm_144013	Auerbach
adm_144042	Ölsnitz
adm_144042	Oelsnitz
adm_144045	Plauen
adm_144018	Chemnitz
adm_144058	Zwickau
object_1023304	Amtitz
object_1023305	Atterwasch
object_1023306	Beitzsch
object_1023307	Bomsdorf
object_1023308	Breslack
object_1023309	Bärenklau
object_1023310	Diehlo
object_1023311	Fürstenberg
object_1023312	Germersdorf
object_1023313	Grano
object_1023314	Groß Breesen
object_1023315	Horno
object_1023316	Kanig
object_1023317	Liebesitz
object_1023318	Neuzelle
object_1023319	Niemaschkleba
object_1023320	Ögeln
object_1023321	Ossendorf
object_1023322	Ossig
object_1023323	Schenkendorf
object_1023324	Schenkendöbern
object_1023325	Seitwann
object_1023326	Siehdichum
object_1023327	Starzeddel
object_1023328	Strega
object_1023329	Tzschernowitz
object_1023330	Wellmitz
object_1023331	Ziltendorf
object_1264445	Groß Gastrose
object_289756	Dresden-Altstadt
object_289757	Dresden-Neustadt
object_257976	Kamenz
object_257976	Wokrjes Kamjenc
adm_144029	Löbau
adm_169765	Görlitz
adm_144272	Bautzen
object_257978	Meißen
adm_144031	Großenhain
adm_144262	Dresden
adm_144044	Pirna
adm_144020	Dippoldiswalde
adm_144292	Kamenz
adm_144056	Zittau
object_1192738	Bernsdorf
object_1192739	Burghammer
object_1192740	Geyerswalde
object_1192741	Groß Särchen
object_1192742	Hohenbocka
object_1192743	Hoyerswerda
object_1192744	Kroppen
object_1192745	Lindenau
object_1192746	Lipsa
object_1192747	Lohsa
object_1192748	Ruhland
object_1192749	Steinitz
object_1192750	Uhyst
object_1192751	Wittichenau
object_1262634	Niemtsch
object_1262635	Schwarz Kollm
object_1262636	Seidewinkel
object_1192539	Diehsa
object_1192540	Gebelzig
object_1192541	Groß Radisch
object_1192542	Horka
object_1192543	Horscha
object_1192544	Jahmen
object_1192545	Kreba
object_1192546	Lodenau
object_1192547	Mückenhain
object_1192548	Muskau I
object_1192549	Muskau II
object_1192550	Muskau III
object_1192551	Niesky
object_1192552	Ölsa
object_1192553	Rengersdorf
object_1192554	Rietschen
object_1192555	Sänitz
object_1192556	Spree
object_1192557	Trebus
object_1192558	Uhsmannsdorf
object_1192559	Ullersdorf
object_1192560	Zibelle
object_1194760	Jänkendorf
object_1262562	Daubitz
object_1262563	Freiwaldau
object_1262564	Muskau
object_1262565	Reichwalde
object_1262566	Rothenburg
object_1262567	Seifersdorf
object_1262568	Wiesa
object_293149	Frohnsdorf
object_293150	Gieba
object_293151	Monstab
object_293152	Niederwiera
object_293153	Rositz
object_298626	Breitenhain
object_298627	Ehrenhain
object_298628	Langenleuba-Niederhain
object_298629	Mockern
object_298632	Nobitz
object_298633	Tegkwitz
object_298634	Treben
object_298635	Rußdorf
object_298636	Windischleuba
object_298637	Wintersdorf
object_293139	Altkirchen
object_293140	Braunichswalde
object_293141	Großenstein
object_293142	Großstechau
object_293143	Großstöbnitz
object_293144	Kauern
object_293145	Lumpzig
object_293146	Mannichswalde
object_293147	Ponitz
object_293148	Weißbach
object_298639	Pölzig
object_298735	Röpsen
adm_146044	Worbis
object_289845	Ziegenrück
object_289840	Erfurt
adm_146022	Heiligenstadt
adm_146022	Obereichsfeld
object_306873	Krems an der Donau
object_307011	Wiener Neustadt
object_319507	Linz
object_319515	Steyr
object_319523	Wels
object_1194382	Behrenhoff
object_1194383	Boltenhagen
object_1194384	Eldena
object_1194385	Fldena
object_1194386	Hohendorf
object_1194387	Neuenkirchen
object_1194388	Ranzin
object_1194389	Weitenhagen
object_1194390	Wrangelsburg
object_1194391	Ziethen
object_1194392	Abtshagen
object_1194393	Brandshagen
object_1194394	Demmin
object_1194395	Glewitz
object_1194396	Glewiz
object_1194397	Grimmen
object_1194398	Horft
object_1194399	Kirch Baggendorf
object_1194400	Nehringen
object_1194401	Rakow
object_1194402	Reinkenhagen
object_1194268	Altwigshagen
object_1194269	Detterin
object_1194270	Gramzow
object_1194271	Iven
object_1194272	Leopoldshagen
object_1194273	Medow
object_1194274	Nedow
object_1194275	Putzar
object_1194276	Schwerinsburg
object_1194277	Spantekow
object_1194278	Tetterin
object_152623	Uecker-Randow-Tal
object_1194306	Beggerow
object_1194307	Broock
object_1194308	Daberkow
object_1194309	Deetzleben
object_1194310	Gnevekow
object_1194311	Golchen
object_1194312	Grammenthin
object_1194313	Kartlow
object_1194314	Klatzow
object_1194315	Kruckow
object_1194316	Lindenberg
object_1194317	Sanzkow
object_1194318	Siedenbollenthin
object_1194319	Sophienhof
object_1194320	Teetzleben
object_1194321	Verchen
object_1194322	Zettemin
object_1194526	Altenkirchen
object_1194527	Bergen
object_1194528	Bobbin
object_1194529	Garz
object_1194530	Lancken
object_1194531	Neuenkirchen
object_1194532	Sagard
object_1194533	Samtens
object_1194534	Trent
object_1194535	Wiek
object_218096	Preußisch Stargard
object_218095	Berent
object_214285	Elbing
object_262358	Znin
object_262357	Wongrowitz
object_264459	Mogilno
object_215041	Schubin
object_214333	Kulm
object_214333	Culm
object_214335	Thorn
object_262362	Filehne
object_262953	Witkowo
object_214332	Bromberg
object_262353	Gnesen
object_265040	Strelno
object_262356	Hohensalza
object_262356	Inowrazlaw
object_214346	Kolmar in Posen
object_214346	Chodziesen
object_214337	Wirsitz
object_214354	Czarnikau
adm_159800	Briesen
object_1165452	Rippin
object_218105	Strasburg
object_218105	Strasburg (Westpreußen)
object_218098	Marienburg (Westpreußen)
object_214284	Marienwerder
adm_172600	Rosenberg
object_214282	Stuhm
object_218101	Graudenz
object_215694	Ahrensbök
object_1092095	Justitiariat der vier vormaligen Stadt-Lübeckschen Stiftsdörfer
object_280129	Oppenheim
object_292402	Schotten
object_263921	Biedenkopf
object_292396	Grünberg
object_292401	Nidda
object_292403	Vilbel
object_292404	Vöhl
object_1090856	Gießen
object_292400	Neustadt
object_292393	Bensheim
object_292399	Lindenfels
object_292397	Heppenheim
object_292394	Dieburg
object_282166	Wimpfen
object_190751	Cannstatt
object_266904	Braunau
object_266913	Freiwaldau
object_266918	Grulich
object_266920	Hohenstadt
object_266905	Bärn
adm_169968	Jägerndorf
adm_169926	Troppau
object_284368	Mährisch Schönberg
adm_169967	Jägerndorf
object_356838	Kalisch
object_356839	Lask
object_356840	Lentschütz
object_356841	Schieratz
object_356842	Turek
object_263537	Kempen
object_356824	Dietfurt
object_356825	Eichenbrück
object_356833	Konin
object_356834	Kutno
object_356835	Leslau
object_356836	Waldrode
object_1283229	Warthbrücken
object_190096	Friedeberg (Neumark)
object_257152	Sternberg
object_190094	Dramburg
object_190202	Schivelbein
object_190203	Züllichau-Schwiebus
object_190203	Züllichau
object_190205	Weststernberg
object_190201	Oststernberg
object_190196	Königsberg (Neumark)
object_190091	Arnswalde
object_190187	Landsberg (Warthe)
object_190187	Landsberg
object_190185	Soldin
object_190093	Crossen
object_263899	Kassel
object_263890	Gersfeld
object_263913	Frankenberg
object_263898	Fritzlar
object_263909	Hersfeld
object_263905	Hofgeismar
object_263897	Melsungen
object_263893	Hanau
object_263906	Schlüchtern
object_263912	Gelnhausen
object_263915	Hünfeld
object_263901	Homberg
object_263904	Witzenhausen
object_263895	Kirchhain
object_263710	Wolfhagen
object_263920	Ziegenhain
object_263903	Rotenburg
object_263908	Eschwege
adm_136633	Cassel
object_263916	Marburg
adm_136631	Fulda
object_1159799	Waldeck
object_263922	Rinteln
object_263922	Grafschaft Schaumburg
object_263900	Usingen
object_263919	Untertaunuskreis
object_263894	Obertaunuskreis
object_263914	Oberwesterwaldkreis
object_263910	Unterwesterwaldkreis
object_263923	Unterlahnkreis
object_263911	Westerburg
object_263891	Höchst
object_333792	Wiesbaden
object_263902	Limburg
object_306229	Frankfurt am Main
object_263918	Oberlahnkreis
object_263918	Ober-Lahn-Kreis
object_1160943	Hinterlandskreis
object_263907	Dill
object_263907	Dillkreis
object_263917	Kreis Sankt Goarshausen
